f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,yT,yM,yW,source,family
65.98892361190698,1.8757700992151465,3.6942981657989296,0.46603044514584613,4.269947609857863,0.0,4.557933700276292,1.0205699930629906,0.17168401544175582,2.4650424382989216,0.06576089539665195,0.5554098341121536,2.4478029477943757,4.702551759811209,5.44958294176412,0.00038616805851161503,23.756012500286513,0.3068800368880111,0.0013234219911797162,0.14636527569553265,0.0,0.15623686368018594,0.046658279017458636,0.0,0.31616436193549446,0.0,0.0,0.0,0.0,12.357527199396275,3.3832118531085507,2.6999999999999997,augmented,SYN
66.03128681491562,0.9119800388320035,12.89871318508438,0.6474263701687644,1.5625645251325408,1.1423924004714887,0.23525599727831936,1.3910602349852268,1.5129043950281273,2.887938364725403,0.05999999999999999,0.0,0.0,10.594716861548426,5.453280337872834,0.0025231821826814773,23.77126325336962,0.36876105493544686,0.011167231707487613,0.16509787836795928,0.14909571246977663,0.024856743769153727,0.15332566326001568,0.0,0.010350563581892184,0.049963831611356105,0.0,0.004164038517387089,0.007522435614349154,19.295480248250037,4.422761605843512,3.6,augmented,SYN
66.06893480306037,1.844076005488356,0.0,0.29897483496415744,1.2665582438798917,2.2870875959742483,3.801914725407939,1.8218999453828542,0.4205738588341702,0.8186317437509473,0.059999999999999984,0.0,0.0,2.3659057941094623,6.241577977175437,0.001096981757201354,23.78481652910173,0.2315986094254729,0.0035443545408923166,0.0,0.0,0.0,0.0,0.006128985250196493,0.09322768853691961,0.002636022531619464,0.13688067058772163,0.06424084540020768,0.058871169872834694,12.435294280275558,2.7725125528976036,2.9743529372714823,augmented,SYN
66.0968488142517,0.0822908366073525,6.89842015596742,0.25287463914836583,2.4896205808283756,6.203168702268233,0.43790480908912577,1.8839506132639483,1.4534813159982567,1.2747982242114444,0.06,0.0,0.0,7.961174059464447,6.636789418184934,0.0012808689923471757,23.794865573130615,0.34043042833579906,0.0050123883941900075,0.0,0.4119646390844632,0.0,0.2101983319305229,0.157740895854864,0.009294861749943166,0.007742007647123232,0.02473550640558646,0.11300330669424655,0.0,13.325032566562912,4.619456122836501,1.9783887198060812,augmented,SYN
65.98528313094795,0.9867367045566136,8.765804428786428,0.3512959231243273,1.2510347743840347,1.47349678366577,1.700176915918214,3.0806460771781183,1.0183517604747985,1.1496137616788245,0.07497986993827685,0.0,5.018256429322744,0.7080882227863625,4.09564459206774,0.0014827113557884446,23.75470192714126,0.30457390417966357,0.0061631550116752086,0.001924014317111646,0.00638422932496137,0.017447311648353336,0.27476240153984516,0.06811848682671484,0.07305485001588845,0.04416662787828707,0.08710405478858388,0.04998641819437904,0.05269700546488764,14.56788333449728,3.7968778115465036,2.494902641892733,augmented,SYN
66.0596679850945,1.0374828310720015,4.256181136321428,0.5744118206395896,3.8436127065035266,3.5253834526662358,1.834790541655629,3.0605677049990687,0.811581574832746,1.065747033537393,0.07005533581758468,0.22386961864193478,2.890379783490017,1.2591067354272332,10.133612801881224,0.0008790870744510471,23.781480474634016,0.31316237768340227,0.0036450229833375277,0.2057159914879313,0.18868387835050873,0.09820077730795167,0.13138420614373206,0.22335779167678904,0.11624686195872379,0.12034227985970863,0.10662228347831197,0.110378624088659,0.05744670280495793,11.063833063411046,3.3863632550961427,2.41265960687897,augmented,SYN
66.12622821019453,0.9680382570373663,11.122518129496427,0.5156104003863116,0.0,3.019685296598407,3.538898035810742,2.589342315291785,0.565660512498718,2.115154523910294,0.04901630072818024,0.0,1.263125416259273,4.82085412319237,4.742574183022803,0.0017679117413360976,23.80544215567003,0.3362359051069743,0.008018142675494624,0.0,0.31502941386397343,0.4157573890185403,0.2820267920401456,0.0,0.0,0.0,0.04389051250665718,0.07986694838572067,0.08477482552655702,16.22753686872191,4.368240463472315,2.611467065536221,augmented,SYN
66.11562531558383,1.0406227909132417,11.797271502748696,0.06726645340753434,2.354325869263702,1.5360848347570113,0.2690658136301374,0.0,0.0,1.518601245115787,0.06,0.0,0.0,4.622077088550234,10.396534255247877,0.00042569895509535287,23.80162511361018,0.33511859936130783,0.0019497709811293498,0.2764210108177263,0.18217370696122964,0.031590972664883005,0.0,0.0,0.018125967922473854,0.0,0.0,0.0,0.0,12.877972118096594,3.0559564641188017,2.376569600636009,augmented,SYN
66.01458055595182,0.7754423799131663,7.2762400335331545,0.3941336059611755,1.239347255905751,0.0,0.0,1.9732080626100637,0.5374599219402374,1.6192662939257372,0.06290738882319784,0.6354159002508287,1.2896279306323144,4.5790269708669875,3.139679714961236,0.0013452559269318983,23.76524900014266,0.24777547547495493,0.005376323244071954,0.14544225662915838,0.0,0.0,0.148946491379137,0.0,0.0,0.027368817650449448,0.0,0.0,0.0,20.308620791954866,3.5498731552851033,2.7,augmented,SYN
66.03308995625495,1.3300888300675093,3.961252290114409,0.3580685999023705,3.522222357914494,5.68553772982936,3.2131522882036787,0.9539368732155646,0.5892058500475572,1.9992492221654141,0.06,0.0,0.0,6.784373762909141,5.626481060136518,0.0011317812295674138,23.77191238425178,0.33683800884815696,0.0046137309551556715,0.13415182252422655,0.1943435605303666,0.12875659825314323,0.04814806870613402,0.21069469113207087,0.1934952482199193,0.015172134311969374,0.18220296796330665,0.037794692499974886,0.01886077247038395,18.61147003041658,4.0701208187158535,2.6999999999999997,augmented,SYN
66.0269372493946,1.1294124019556688,7.6715888135654176,0.44379144082185584,0.0,0.0,0.0,2.3836336580184576,0.0,1.344096130751157,0.05666029615570668,0.21982050239728154,3.8159615507014824,0.811475561257762,0.1670109462466134,0.0019889120860606515,23.769697409782058,0.21237220461384487,0.006960630765360819,0.0,0.0,0.0,0.21680878689117322,0.0,0.0,0.0,0.0,0.0,0.0,14.889079433916194,2.82447445240301,2.6887962033239026,augmented,SYN
66.00000000000001,0.11568777696975041,1.0760026334926966,0.13653740822586172,0.5658976813183811,4.861937825411443,5.180753420520391,0.28414541711868524,0.19128935706536826,2.733275868750579,0.060000000000000005,0.0,0.5479947330146073,6.241555527314548,0.05579272914406575,0.001475536035290235,23.76,0.24564737435835543,0.005472535993283798,0.008316136393401346,0.07144849577429326,0.07613364303818135,0.0,0.03757661629610978,0.040040656708969447,0.0,0.3440112759503009,0.0,0.0,11.742541460062908,2.942912986515467,2.882664911004869,augmented,SYN
66.09229925238725,1.1254929276970909,10.30582154616182,0.5366788576628762,2.7138509122393057,4.097061258744696,4.040656160063604,1.749142688498942,0.0,1.4933028558428103,0.06000000000000001,0.0,0.0,7.128302048193423,11.444545260590314,0.0012317780412651293,23.79322773085941,0.4038702540315159,0.005617420333496926,0.2941142811958227,0.3178822690193167,0.3135059173807529,0.18956378267378876,0.0,0.0,0.08598292096848563,0.29714261920192353,0.0,0.0,16.530975914708627,4.323324243312875,,augmented,SYN
66.05968618587117,1.5767759695576007,7.026772008958092,0.3449064128164566,0.0,3.044351045832899,0.0,1.119274593073563,0.560981853720643,2.607408068149828,0.060000000000000005,0.0,0.0,1.8951678578581839,5.131352437087081,0.0012955963825380349,23.78148702691362,0.2610059889000759,0.0048281795759578085,0.0,0.08053306119523573,0.0,0.09630679490559815,0.0,0.0,0.0,0.0,0.026508799310098433,0.0,12.592806890887331,4.266916645887504,1.8,augmented,SYN
66.07501911545657,0.05173666071125466,1.3998758890661376,0.40551877758962174,2.156799569376038,3.976013119197565,0.0,1.9508026286825817,0.2506337916748042,1.9814491193391444,0.06509045777842233,0.3105179244837614,2.352708858885777,3.482086301224405,0.45636628569406007,0.001387009548361701,23.787006881564363,0.22153521929986184,0.00493923031630698,0.0,0.0,0.0,0.041228313135186545,0.1579436177875577,0.0,0.04122427759863927,0.0,0.07599605957314369,0.0,10.669240169963505,3.475779156724861,2.6999999999999997,augmented,SYN
66.06482043090307,1.8656504164357592,8.055460377326446,0.46153446473843873,1.3774341566899742,1.8905959013391804,2.284920189332781,3.186998283039745,0.7258262514853171,2.6776117603359872,0.06,0.2765678033284624,0.7277407389154267,6.930521408767481,6.757529921643756,0.0005172538060057534,23.7833353551251,0.3195804052482538,0.0016887883974716195,0.13548891514239536,0.18596517764642503,0.22475220041267943,0.24324715421058066,0.03830462059760773,0.04629387003653736,0.04191619911109647,0.06354060593250226,0.057532037995622606,0.06953157734899532,14.033070953572166,3.373613207244532,2.4171465647777093,augmented,SYN
66.03016154090695,0.884778425675867,7.575931845317929,0.45348152060697966,0.7688031590827832,2.150209333848447,0.45771881485499033,1.2302858354429274,0.4079368822784443,1.1122686059193483,0.06,0.5503910316455201,0.0,3.4955382994216606,1.073636467520587,0.0013208597444966644,23.770858154726497,0.2272524687896721,0.00492776463413169,0.02208155051686617,0.2065721164327452,0.01314659157332139,0.10658469899231442,0.03866293460462281,0.02701552334297912,0.0,0.023018574256584705,0.0,0.0,16.78139451558153,3.3845883227108993,2.542794255576424,augmented,SYN
66.03208120075318,1.0377334830642535,9.752785081662958,0.36608004089306445,3.4843814810827762,3.191556285303806,0.0,2.501570284847618,0.15555372242505627,2.8313688812528492,0.07138150751753054,0.6373644209817101,2.3901165786814125,3.313897055850313,4.710015232869514,0.0014701340717876096,23.771549232271145,0.33546568531370485,0.005955768442728467,0.30727919998202324,0.34950709602216556,0.0,0.23923257403743495,0.041061786245049886,0.0,0.08867093151261228,0.0,0.05757759301381069,0.0,20.124707490853456,4.228369902892722,2.2718405871927816,augmented,SYN
66.0,0.6518666200447415,7.5588204777509365,0.3372316337804895,3.7311603680656154,3.3710816636599485,0.0,2.490452028414615,0.2540470138762126,2.4416507048471265,0.06758349295152873,0.5498032389858332,0.0,4.949313946040259,3.70001805778146,0.0017163968763613375,23.759999999999998,0.30437575620911095,0.007090224015123462,0.21984834476177942,0.19863169917744794,0.0,0.19281054406119075,0.19285565622883072,0.0,0.09909158027227215,0.0,0.089528665703567,0.0,12.78699058033463,3.793276892204087,3.258742817181207,augmented,SYN
66.00537380875726,2.2724235994865563,10.814871828715393,0.5988309240182577,3.576045830645591,4.137832743082659,0.18042145846724197,1.3554740341256897,0.9242951062470354,2.0966882968431957,0.06,0.0,0.0,12.4207476175145,6.42524810044687,0.00036813212928585065,23.761934571152608,0.40297157804498884,0.0016281802021664007,0.41398847610193745,0.33070536280845586,0.020886870075000723,0.15691930594808237,0.0,0.011854295571200855,0.08905919493235512,0.0,0.0,0.004493284091024385,17.104396497994536,4.668817798176048,,augmented,SYN
66.0704849797535,2.1807930114644787,3.43178356857907,0.0,0.11664129982521465,3.6601527931681277,2.6049890294297935,1.3417489660347617,0.7610765090243191,0.8704244932376355,0.059999999999999984,0.0,0.0,1.61778775660375,9.463862245458987,0.0003249439524413409,23.785374592711257,0.27221603283607315,0.0011277023889042289,0.0,0.08125543074896488,0.0,0.0,0.00761763672396765,0.006980904171052421,0.0032762784086365422,0.17012722016861082,0.08064338940532058,0.07317021779288277,12.223537148393415,3.38587849822618,2.0383506838816907,augmented,SYN
66.03634355007017,0.4298992855433037,5.330738471541337,0.48989699065602993,1.4000167548771798,0.1595243689010113,1.3972554018841383,2.0532752652095216,0.0,1.0672351180696198,0.0729488530323673,0.5438518273594273,2.46028207614979,2.5494211873223622,0.35825636293784213,0.0015812993037592625,23.773083678025255,0.21745097848273623,0.005747475248638057,0.0,0.0021584131503627198,0.017109372533363025,0.13469622542912008,0.0,0.012870476772097125,0.06098154470588877,0.012639356285907817,0.0,0.005781545999203901,14.469418521652171,4.3878500321799025,2.2158929492555846,augmented,SYN
65.99766713000682,1.9337823721339937,10.191570965747962,0.4626251143079143,2.6522832427210306,2.523523867283382,0.18370987788269283,1.0712004602584746,1.2169663864435916,1.1614274548725514,0.049083612801174584,0.0,4.257391007541915,2.404580437730162,5.7159508347579155,0.0021724483760147124,23.759160166802452,0.3358882192625756,0.009274481395876649,0.22563625660393424,0.30006836620306804,0.013840043795391728,0.09048586395768049,0.0029644530266184927,0.0025771116032798393,0.05163169165987724,0.009131247285695233,0.00441008135441393,0.003833851212286675,15.957166518788771,3.9789814763999094,1.8,augmented,SYN
66.00811624555652,0.46231443943056616,6.563450715746474,0.46029346980937824,1.4020814198875649,2.9786621192401523,3.188375444348732,3.1211676914149704,0.36320198865394226,1.880285378041438,0.06,0.8289776155306704,0.0,1.3423615620791591,3.345922230672351,0.000721457430106612,23.762921848400346,0.2674690110197565,0.002566400689106461,0.04227786386482099,0.08981751686477166,0.2753798295308898,0.22406263065311302,0.16911145545928397,0.0,0.045964217117339445,0.0,0.09764901697287164,0.10939746652596992,16.45311492457264,2.843161941514639,2.7,augmented,SYN
66.15108905856754,1.9298193389762737,0.0,0.3544554707162313,4.933338423176359,5.589900763553919,1.2430508909420126,0.14408651390423993,0.20603053441027833,1.561188295013619,0.06,0.0,0.0,3.342753181603768,3.8708959759423367,0.0010299225829637079,23.814392061084313,0.2563738653418228,0.0040619798975146315,0.0,0.0,0.0,0.0,0.3088751043206969,0.08170573069869111,0.003985558702069805,0.07800385293240737,0.008895042375983063,0.0,17.627712808737662,3.4838989037654158,3.6,augmented,SYN
66.0,0.9185751689244803,3.6412677683994294,0.6015672807226894,0.0,0.0,0.0,2.115632011726611,0.5067352275575362,1.5687359765467774,0.06921839941366945,0.0,4.591379956025207,0.2,0.0,0.0016217356365027676,23.759999999999998,0.17559361093002424,0.005422084217035436,0.0,0.0,0.0,0.08088390814774812,0.0,0.0,0.0,0.0,0.0,0.0,12.702270519174366,2.66705479276266,2.7,augmented,SYN
66.02485935175423,1.380843889474654,7.555973358080486,0.1533811477185871,2.2590126673695843,3.067038002108754,2.3076890861296517,1.0862714240319522,0.9315443357935465,2.364009872459599,0.05999999999999999,0.0,0.0,4.489454176476811,9.942509309144075,0.0008412324492697808,23.768949366631517,0.3505389782147881,0.0035483390220246527,0.16930510183450964,0.23328836482013882,0.15165057266675042,0.07479101449151582,0.06861056144261173,0.04947628698535863,0.023595713972132126,0.06305350062320125,0.030805412500217975,0.031756872576648804,15.66472931890318,4.126741515725221,,augmented,SYN
65.97290959864183,0.0,4.767726003395423,0.26926035252407093,3.5398124441340975,3.5127220427759287,1.4132159375178222,0.9324386281852086,0.2852165215625344,1.0419726587440135,0.07096986621394363,0.6307673073017588,3.126411870973935,4.08295752800424,2.7000100020308553,0.0009377543293969805,23.750247455511058,0.27492550737158306,0.0034257877487007243,0.1630769629739957,0.16182892499205184,0.0651059813914039,0.05354167510547137,0.2615956230799354,0.10524348332136219,0.0,0.10443804850002524,0.0,0.0,12.83750039963569,4.467860220884991,2.206356020372537,augmented,SYN
65.9689743978361,1.1670469565291985,8.896599420762596,0.3151997530509106,0.0,0.6524760772903725,0.0,2.5962255327289174,0.5597149377762636,1.0661354535934036,0.04898836430690691,0.0,0.0,2.692570592497467,3.1989039804157517,0.0010516548475730558,23.748830783220995,0.23746443329069747,0.003943755111273966,0.0,0.0801832413760415,0.0,0.24269991267281604,0.0,0.0,0.0,0.0,0.0,0.0,11.339639178985054,4.177826154432637,2.7,augmented,SYN
65.98954757568345,0.7919565200778547,5.682751371712719,0.5434380199765736,2.979340689530121,2.9215226745672176,3.0491646588236634,2.86513096263252,0.5551684558036566,1.6294333450186638,0.06,0.0,0.0,3.041151632015265,8.121395881786006,0.0011784231437810128,23.756237127246038,0.3198298889284595,0.004579189826486035,0.07759537019974282,0.088133656308898,0.09024986172655836,0.16383776472318884,0.14268137901969766,0.15047094378103962,0.09255507368505875,0.1393597909009509,0.08708946241665907,0.09142282871954306,16.57530648196872,2.3875932801206226,1.8,augmented,SYN
65.97341321184649,1.3876036446054179,7.65849093393773,0.2298751708564086,1.5260816400116999,4.765362733393325,3.345796628709619,1.7535103417349038,0.0,1.2277849658508049,0.06,0.4776295216683157,0.0,1.4176748974309383,7.795246286610285,0.0006997934622014379,23.750428756264732,0.31711565950381004,0.0026480688152914203,0.10975727320165117,0.36459463483552834,0.2661422490864412,0.1457927746183613,0.08996964547787747,0.04569660790885866,0.01309684712652647,0.15722637515040608,0.07250199324265785,0.0655868642871292,18.297169571661914,3.3924305875322798,2.221437813236749,augmented,SYN
65.96254670788814,0.0,0.0,0.41000000000000003,5.280896066605163,0.0,2.757498631737002,1.3349029599898348,0.0,0.6646816615139849,0.060000000000000005,0.0,0.0,2.120453469653463,5.140869603281398,0.0,23.74651681483973,0.21201629457707005,0.0,0.0,0.0,0.0,0.0,0.0,0.13539697263785586,0.10112769347147268,0.0,0.0,0.0,12.38563087762927,2.3502308185617204,3.6,augmented,SYN
66.01363145847378,1.4691637348396147,8.371403956834257,0.1805886197729291,1.331334108195605,3.954530349262315,2.9852155022068594,2.243883550903569,1.1273594505431848,2.487587443219739,0.06,0.3807410066879255,0.0,4.561186627828779,7.683184537646451,0.0017115985112023525,23.764907325050565,0.3450516071257944,0.007694229418782352,0.09835564977784969,0.29364304405472313,0.2227230494643867,0.19147078774336881,0.0714338366151029,0.0499828653261455,0.020796303738410474,0.15426270727700753,0.06714046356160364,0.05448346944156715,16.478019762452043,4.592549525621056,2.3630331748855693,augmented,SYN
66.09147836706606,0.8132942976730165,9.311271667908096,0.2820235995642921,0.0,0.20909341043672117,1.638769604297802,1.551129797603607,0.0,1.2940920346965243,0.04522733526091803,1.2261311733438036,2.7329429767301647,3.3939018444209155,1.3434251620559334,0.002158955019368055,23.792932212143782,0.2578841271237984,0.008272070068167742,0.0,0.027977874434148595,0.21927659087763957,0.1387219325105125,0.0,0.0,0.0,0.012156706354962694,0.0,0.0,13.064261170532955,4.675871267180284,2.2704601734826224,augmented,SYN
66.14931843818052,1.4858987419150824,6.102174837081738,0.48963574836675106,3.267919653037441,5.127214924107023,1.6497884598758463,0.0,0.15863687636104082,1.8948767027984341,0.06,0.0,0.0,7.9641250324209985,3.9739247722397426,0.0007930072206176191,23.813754637744985,0.3262139095065195,0.0031275937065710756,0.0,0.25162389706677185,0.08682796448078747,0.0,0.20506829275290522,0.06291078133606075,0.0,0.08862316731359744,0.0,0.0,21.031891043526983,3.1498032697693246,,augmented,SYN
66.0482319122162,0.7745602131971743,9.271092740482096,0.39422890062361166,3.7554211046090904,3.521641140366342,0.3095810791759256,1.7711453002300415,0.0,2.4543692900714698,0.07257970581289294,0.5926148775616704,2.651724707132548,1.5542036891470383,4.715596955906537,0.0011457296125100213,23.77736348839783,0.32065776751162767,0.004393137431448123,0.3434066546958112,0.36717135117902694,0.02718268333172081,0.15113766655750613,0.07762321255789886,0.0,0.08244531933660273,0.020221264429694748,0.01891666672455315,0.009613388007559799,15.7340966238006,4.495119668958452,2.133913238419818,augmented,SYN
65.98446283959004,2.652558942020456,5.057363665417389,0.4689711573006851,5.989575338037911,0.0,6.393541508696758,0.6694259385066493,0.419339569956086,3.0642954880819637,0.06,0.0,0.0,6.51585570664698,7.644282921698189,0.00038674136122106805,23.754406622252418,0.362204460533569,0.001357071382073665,0.20531067960345872,0.0,0.21915783309162973,0.07547478468120497,0.0,0.4434926228704634,0.0,0.0,0.0,0.0,15.00314470455035,3.3899997494055087,1.8,augmented,SYN
66.03657606733948,0.036576067339472954,3.1213130700597653,0.34042005142607995,4.1415672666376,4.260681243937299,5.985202973994513,3.173349805938278,0.8009883562966588,3.5334733504753597,0.06,0.0,0.0,6.900617722685412,7.39400120222443,0.0018731555108169157,23.77316738424221,0.3768726192575259,0.008326769163707995,0.04115384823668193,0.16767798362805547,0.14439258913039957,0.09243790282892123,0.12706255051813456,0.26368151699414233,0.12496162732846446,0.2250603535999759,0.1270758345029929,0.17958626060454455,11.563044161221265,2.7570356371613625,2.400741267222494,augmented,SYN
65.93811410422799,0.42930214263270317,9.895392732576596,0.3099640648558071,3.2655503576748512,1.1460662588764379,4.0133625345217245,1.9439900459928556,0.7802712340567654,1.7430724513479754,0.05999999999999999,0.0,0.0,6.002126058976358,10.277845876644815,0.0022636569129111128,23.737721077522075,0.37510424687287663,0.010316722121355247,0.2300829875006018,0.1159113499044136,0.41744544036848846,0.1557704697985441,0.033252086771648745,0.02727072188743889,0.1169186276809585,0.040795804399647737,0.022512282348507533,0.0,18.6094576348386,4.5958306331645105,3.6,augmented,SYN
66.01179176520448,0.8339549715743334,4.819911017211702,0.33081052924567,0.009636851816527348,0.48930551883942897,1.3812920221399732,1.3921040096276125,0.0,2.1823589017851055,0.044837850742906776,0.0,0.0,0.6533244999204043,1.4349618439528307,0.0015418907126733307,23.76424503547361,0.1662758962528174,0.0051574466976554685,0.000670417824282581,0.02527869560971379,0.017628045144371392,0.10429748386013737,0.0005760560661731025,0.00040171148452320874,0.00028398395773900217,0.024280654354527358,0.010707865700629435,0.007467107594666703,17.159782192365874,2.587576756666461,1.9666846561668374,augmented,SYN
66.12116206164498,1.974370157543953,2.515874794491325,0.4784674383543237,3.4035524589363595,5.9,0.9968333253519112,1.2579373972456624,0.16522099315225044,1.4457937397245666,0.051014732876816696,0.0,0.8985267123183304,2.7554180274214737,2.26903497262424,0.0014928307594507203,23.803618342192195,0.2668861079836007,0.005668222155870118,0.0,0.17282130643764318,0.0,0.0820168911907459,0.2135795142332513,0.0655218509766415,0.0,0.06255322342430175,0.08641065321882159,0.0,16.38922053404361,3.1490273171795167,2.7,augmented,SYN
65.99477921637194,1.9868049979466917,1.9891185622905352,0.44602589469493537,0.38633798847637696,1.0720009049614783,0.6943642225318667,2.0655068695943806,0.0,0.651350709583475,0.06,0.0,0.0,2.388441793496488,3.6566257712454706,0.0026377618197604147,23.7581205178939,0.16665659141822475,0.00907238437291644,0.037734831685096,0.10470565909017629,0.06782071100159145,0.07105026866833389,0.02033653221174028,0.013172526546240862,0.013799789715109473,0.03655079438056023,0.03829130839868214,0.024802324758237293,11.509261499018688,2.4716742435229633,3.6,augmented,SYN
66.04703595361937,1.37236561314386,8.279852660253132,0.449931375601659,0.5071818459885327,1.7630823457391789,0.7808241442893223,2.291523782953875,0.6712795143193289,1.8834759001202206,0.060000000000000005,0.0,0.0,3.5608683903484852,3.4715138595704125,0.0009493609602894233,23.776932943302974,0.26338061374307026,0.0034676731969968703,0.03332962739765688,0.17106915799438158,0.051312124040113614,0.21393041356163975,0.013857842043942312,0.01674067779760914,0.006979497087824959,0.021334631239743752,0.033929767263074666,0.010745179237535173,15.845983264166307,4.156067449654893,1.8,augmented,SYN
66.05131704104451,2.158678311059773,10.299530843879307,0.6032821382345808,5.029075481436989,0.15763233343984856,1.3560587240049444,1.0924339720783822,0.5540253547839509,3.275436644008707,0.060000000000000005,0.0,0.0,3.692527536878333,12.190268745565835,0.001632129759985227,23.778474134776026,0.3780270608210486,0.007450348928917629,0.482432203557692,0.013438965053569802,0.11034045527347892,0.13013933654744425,0.0,0.01733860068738805,0.055234119011201205,0.011392349502280684,0.0,0.0,15.814438412821058,4.555417636865719,3.6,augmented,SYN
